"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","UNEMP","TOT","PC_LF","Q","2011-Q1",7.915427,
"ITA","UNEMP","TOT","PC_LF","Q","2011-Q2",7.910926,
"ITA","UNEMP","TOT","PC_LF","Q","2011-Q3",8.43629,
"ITA","UNEMP","TOT","PC_LF","Q","2011-Q4",9.169693,
"ITA","UNEMP","TOT","PC_LF","Q","2012-Q1",10.02883,
"ITA","UNEMP","TOT","PC_LF","Q","2012-Q2",10.62488,
"ITA","UNEMP","TOT","PC_LF","Q","2012-Q3",10.76421,
"ITA","UNEMP","TOT","PC_LF","Q","2012-Q4",11.21135,
"ITA","UNEMP","TOT","PC_LF","Q","2013-Q1",11.78729,
"ITA","UNEMP","TOT","PC_LF","Q","2013-Q2",12.15299,
"ITA","UNEMP","TOT","PC_LF","Q","2013-Q3",12.36853,
"ITA","UNEMP","TOT","PC_LF","Q","2013-Q4",12.24484,
"ITA","UNEMP","TOT","PC_LF","Q","2014-Q1",12.61264,
"ITA","UNEMP","TOT","PC_LF","Q","2014-Q2",12.36606,
"ITA","UNEMP","TOT","PC_LF","Q","2014-Q3",12.88352,
"ITA","UNEMP","TOT","PC_LF","Q","2014-Q4",12.81825,
"ITA","UNEMP","TOT","PC_LF","Q","2015-Q1",12.11101,
"ITA","UNEMP","TOT","PC_LF","Q","2015-Q2",12.24141,
"ITA","UNEMP","TOT","PC_LF","Q","2015-Q3",11.65544,
"ITA","UNEMP","TOT","PC_LF","Q","2015-Q4",11.53494,
"JPN","UNEMP","TOT","PC_LF","Q","1955-Q1",2.466667,
"JPN","UNEMP","TOT","PC_LF","Q","1955-Q2",2.5,
"JPN","UNEMP","TOT","PC_LF","Q","1955-Q3",2.6,
"JPN","UNEMP","TOT","PC_LF","Q","1955-Q4",2.5,
"JPN","UNEMP","TOT","PC_LF","Q","1956-Q1",2.6,
"JPN","UNEMP","TOT","PC_LF","Q","1956-Q2",2.3,
"JPN","UNEMP","TOT","PC_LF","Q","1956-Q3",2.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1956-Q4",2.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1957-Q1",2.033333,
"JPN","UNEMP","TOT","PC_LF","Q","1957-Q2",1.9,
"JPN","UNEMP","TOT","PC_LF","Q","1957-Q3",1.866667,
"JPN","UNEMP","TOT","PC_LF","Q","1957-Q4",1.9,
"JPN","UNEMP","TOT","PC_LF","Q","1958-Q1",1.933333,
"JPN","UNEMP","TOT","PC_LF","Q","1958-Q2",2.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1958-Q3",2.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1958-Q4",2.1,
"JPN","UNEMP","TOT","PC_LF","Q","1959-Q1",2.433333,
"JPN","UNEMP","TOT","PC_LF","Q","1959-Q2",2.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1959-Q3",2.2,
"JPN","UNEMP","TOT","PC_LF","Q","1959-Q4",1.966667,
"JPN","UNEMP","TOT","PC_LF","Q","1960-Q1",1.766667,
"JPN","UNEMP","TOT","PC_LF","Q","1960-Q2",1.666667,
"JPN","UNEMP","TOT","PC_LF","Q","1960-Q3",1.566667,
"JPN","UNEMP","TOT","PC_LF","Q","1960-Q4",1.466667,
"JPN","UNEMP","TOT","PC_LF","Q","1961-Q1",1.433333,
"JPN","UNEMP","TOT","PC_LF","Q","1961-Q2",1.466667,
"JPN","UNEMP","TOT","PC_LF","Q","1961-Q3",1.433333,
"JPN","UNEMP","TOT","PC_LF","Q","1961-Q4",1.433333,
"JPN","UNEMP","TOT","PC_LF","Q","1962-Q1",1.3,
"JPN","UNEMP","TOT","PC_LF","Q","1962-Q2",1.3,
"JPN","UNEMP","TOT","PC_LF","Q","1962-Q3",1.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1962-Q4",1.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1963-Q1",1.4,
"JPN","UNEMP","TOT","PC_LF","Q","1963-Q2",1.2,
"JPN","UNEMP","TOT","PC_LF","Q","1963-Q3",1.2,
"JPN","UNEMP","TOT","PC_LF","Q","1963-Q4",1.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1964-Q1",1.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1964-Q2",1.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1964-Q3",1.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1964-Q4",1.1,
"JPN","UNEMP","TOT","PC_LF","Q","1965-Q1",1.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1965-Q2",1.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1965-Q3",1.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1965-Q4",1.3,
"JPN","UNEMP","TOT","PC_LF","Q","1966-Q1",1.366667,
"JPN","UNEMP","TOT","PC_LF","Q","1966-Q2",1.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1966-Q3",1.3,
"JPN","UNEMP","TOT","PC_LF","Q","1966-Q4",1.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1967-Q1",1.3,
"JPN","UNEMP","TOT","PC_LF","Q","1967-Q2",1.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1967-Q3",1.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1967-Q4",1.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1968-Q1",1.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1968-Q2",1.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1968-Q3",1.2,
"JPN","UNEMP","TOT","PC_LF","Q","1968-Q4",1.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1969-Q1",1.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1969-Q2",1.2,
"JPN","UNEMP","TOT","PC_LF","Q","1969-Q3",1.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1969-Q4",1.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1970-Q1",1.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1970-Q2",1.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1970-Q3",1.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1970-Q4",1.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1971-Q1",1.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1971-Q2",1.2,
"JPN","UNEMP","TOT","PC_LF","Q","1971-Q3",1.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1971-Q4",1.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1972-Q1",1.4,
"JPN","UNEMP","TOT","PC_LF","Q","1972-Q2",1.4,
"JPN","UNEMP","TOT","PC_LF","Q","1972-Q3",1.433333,
"JPN","UNEMP","TOT","PC_LF","Q","1972-Q4",1.4,
"JPN","UNEMP","TOT","PC_LF","Q","1973-Q1",1.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1973-Q2",1.366667,
"JPN","UNEMP","TOT","PC_LF","Q","1973-Q3",1.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1973-Q4",1.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1974-Q1",1.3,
"JPN","UNEMP","TOT","PC_LF","Q","1974-Q2",1.3,
"JPN","UNEMP","TOT","PC_LF","Q","1974-Q3",1.4,
"JPN","UNEMP","TOT","PC_LF","Q","1974-Q4",1.6,
"JPN","UNEMP","TOT","PC_LF","Q","1975-Q1",1.766667,
"JPN","UNEMP","TOT","PC_LF","Q","1975-Q2",1.8,
"JPN","UNEMP","TOT","PC_LF","Q","1975-Q3",1.9,
"JPN","UNEMP","TOT","PC_LF","Q","1975-Q4",2.1,
"JPN","UNEMP","TOT","PC_LF","Q","1976-Q1",2.033333,
"JPN","UNEMP","TOT","PC_LF","Q","1976-Q2",2.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1976-Q3",2,
"JPN","UNEMP","TOT","PC_LF","Q","1976-Q4",1.933333,
"JPN","UNEMP","TOT","PC_LF","Q","1977-Q1",1.966667,
"JPN","UNEMP","TOT","PC_LF","Q","1977-Q2",2.033333,
"JPN","UNEMP","TOT","PC_LF","Q","1977-Q3",2.033333,
"JPN","UNEMP","TOT","PC_LF","Q","1977-Q4",2,
"JPN","UNEMP","TOT","PC_LF","Q","1978-Q1",2.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1978-Q2",2.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1978-Q3",2.3,
"JPN","UNEMP","TOT","PC_LF","Q","1978-Q4",2.2,
"JPN","UNEMP","TOT","PC_LF","Q","1979-Q1",2.1,
"JPN","UNEMP","TOT","PC_LF","Q","1979-Q2",2.033333,
"JPN","UNEMP","TOT","PC_LF","Q","1979-Q3",2.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1979-Q4",2.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1980-Q1",1.9,
"JPN","UNEMP","TOT","PC_LF","Q","1980-Q2",1.966667,
"JPN","UNEMP","TOT","PC_LF","Q","1980-Q3",2.033333,
"JPN","UNEMP","TOT","PC_LF","Q","1980-Q4",2.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1981-Q1",2.2,
"JPN","UNEMP","TOT","PC_LF","Q","1981-Q2",2.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1981-Q3",2.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1981-Q4",2.2,
"JPN","UNEMP","TOT","PC_LF","Q","1982-Q1",2.233333,
"JPN","UNEMP","TOT","PC_LF","Q","1982-Q2",2.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1982-Q3",2.366667,
"JPN","UNEMP","TOT","PC_LF","Q","1982-Q4",2.466667,
"JPN","UNEMP","TOT","PC_LF","Q","1983-Q1",2.666667,
"JPN","UNEMP","TOT","PC_LF","Q","1983-Q2",2.666667,
"JPN","UNEMP","TOT","PC_LF","Q","1983-Q3",2.7,
"JPN","UNEMP","TOT","PC_LF","Q","1983-Q4",2.6,
"JPN","UNEMP","TOT","PC_LF","Q","1984-Q1",2.7,
"JPN","UNEMP","TOT","PC_LF","Q","1984-Q2",2.733333,
"JPN","UNEMP","TOT","PC_LF","Q","1984-Q3",2.733333,
"JPN","UNEMP","TOT","PC_LF","Q","1984-Q4",2.666667,
"JPN","UNEMP","TOT","PC_LF","Q","1985-Q1",2.566667,
"JPN","UNEMP","TOT","PC_LF","Q","1985-Q2",2.566667,
"JPN","UNEMP","TOT","PC_LF","Q","1985-Q3",2.6,
"JPN","UNEMP","TOT","PC_LF","Q","1985-Q4",2.766667,
"JPN","UNEMP","TOT","PC_LF","Q","1986-Q1",2.666667,
"JPN","UNEMP","TOT","PC_LF","Q","1986-Q2",2.766667,
"JPN","UNEMP","TOT","PC_LF","Q","1986-Q3",2.833333,
"JPN","UNEMP","TOT","PC_LF","Q","1986-Q4",2.8,
"JPN","UNEMP","TOT","PC_LF","Q","1987-Q1",2.933333,
"JPN","UNEMP","TOT","PC_LF","Q","1987-Q2",3,
"JPN","UNEMP","TOT","PC_LF","Q","1987-Q3",2.766667,
"JPN","UNEMP","TOT","PC_LF","Q","1987-Q4",2.7,
"JPN","UNEMP","TOT","PC_LF","Q","1988-Q1",2.666667,
"JPN","UNEMP","TOT","PC_LF","Q","1988-Q2",2.466667,
"JPN","UNEMP","TOT","PC_LF","Q","1988-Q3",2.533333,
"JPN","UNEMP","TOT","PC_LF","Q","1988-Q4",2.4,
"JPN","UNEMP","TOT","PC_LF","Q","1989-Q1",2.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1989-Q2",2.3,
"JPN","UNEMP","TOT","PC_LF","Q","1989-Q3",2.2,
"JPN","UNEMP","TOT","PC_LF","Q","1989-Q4",2.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1990-Q1",2.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1990-Q2",2.133333,
"JPN","UNEMP","TOT","PC_LF","Q","1990-Q3",2.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1990-Q4",2.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1991-Q1",2.1,
"JPN","UNEMP","TOT","PC_LF","Q","1991-Q2",2.1,
"JPN","UNEMP","TOT","PC_LF","Q","1991-Q3",2.1,
"JPN","UNEMP","TOT","PC_LF","Q","1991-Q4",2.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1992-Q1",2.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1992-Q2",2.1,
"JPN","UNEMP","TOT","PC_LF","Q","1992-Q3",2.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1992-Q4",2.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1993-Q1",2.3,
"JPN","UNEMP","TOT","PC_LF","Q","1993-Q2",2.433333,
"JPN","UNEMP","TOT","PC_LF","Q","1993-Q3",2.533333,
"JPN","UNEMP","TOT","PC_LF","Q","1993-Q4",2.733333,
"JPN","UNEMP","TOT","PC_LF","Q","1994-Q1",2.866667,
"JPN","UNEMP","TOT","PC_LF","Q","1994-Q2",2.8,
"JPN","UNEMP","TOT","PC_LF","Q","1994-Q3",2.966667,
"JPN","UNEMP","TOT","PC_LF","Q","1994-Q4",2.933333,
"JPN","UNEMP","TOT","PC_LF","Q","1995-Q1",3.033333,
"JPN","UNEMP","TOT","PC_LF","Q","1995-Q2",3.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1995-Q3",3.166667,
"JPN","UNEMP","TOT","PC_LF","Q","1995-Q4",3.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1996-Q1",3.366667,
"JPN","UNEMP","TOT","PC_LF","Q","1996-Q2",3.4,
"JPN","UNEMP","TOT","PC_LF","Q","1996-Q3",3.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1996-Q4",3.366667,
"JPN","UNEMP","TOT","PC_LF","Q","1997-Q1",3.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1997-Q2",3.333333,
"JPN","UNEMP","TOT","PC_LF","Q","1997-Q3",3.433333,
"JPN","UNEMP","TOT","PC_LF","Q","1997-Q4",3.5,
"JPN","UNEMP","TOT","PC_LF","Q","1998-Q1",3.666667,
"JPN","UNEMP","TOT","PC_LF","Q","1998-Q2",4.066667,
"JPN","UNEMP","TOT","PC_LF","Q","1998-Q3",4.266667,
"JPN","UNEMP","TOT","PC_LF","Q","1998-Q4",4.4,
"JPN","UNEMP","TOT","PC_LF","Q","1999-Q1",4.6,
"JPN","UNEMP","TOT","PC_LF","Q","1999-Q2",4.733333,
"JPN","UNEMP","TOT","PC_LF","Q","1999-Q3",4.7,
"JPN","UNEMP","TOT","PC_LF","Q","1999-Q4",4.633333,
"JPN","UNEMP","TOT","PC_LF","Q","2000-Q1",4.833333,
"JPN","UNEMP","TOT","PC_LF","Q","2000-Q2",4.7,
"JPN","UNEMP","TOT","PC_LF","Q","2000-Q3",4.666667,
"JPN","UNEMP","TOT","PC_LF","Q","2000-Q4",4.733333,
"JPN","UNEMP","TOT","PC_LF","Q","2001-Q1",4.766667,
"JPN","UNEMP","TOT","PC_LF","Q","2001-Q2",4.9,
"JPN","UNEMP","TOT","PC_LF","Q","2001-Q3",5.133333,
"JPN","UNEMP","TOT","PC_LF","Q","2001-Q4",5.366667,
"JPN","UNEMP","TOT","PC_LF","Q","2002-Q1",5.266667,
"JPN","UNEMP","TOT","PC_LF","Q","2002-Q2",5.4,
"JPN","UNEMP","TOT","PC_LF","Q","2002-Q3",5.433333,
"JPN","UNEMP","TOT","PC_LF","Q","2002-Q4",5.333333,
"JPN","UNEMP","TOT","PC_LF","Q","2003-Q1",5.333333,
"JPN","UNEMP","TOT","PC_LF","Q","2003-Q2",5.433333,
"JPN","UNEMP","TOT","PC_LF","Q","2003-Q3",5.166667,
"JPN","UNEMP","TOT","PC_LF","Q","2003-Q4",5.033333,
"JPN","UNEMP","TOT","PC_LF","Q","2004-Q1",4.9,
"JPN","UNEMP","TOT","PC_LF","Q","2004-Q2",4.733333,
"JPN","UNEMP","TOT","PC_LF","Q","2004-Q3",4.766667,
"JPN","UNEMP","TOT","PC_LF","Q","2004-Q4",4.533333,
"JPN","UNEMP","TOT","PC_LF","Q","2005-Q1",4.533333,
"JPN","UNEMP","TOT","PC_LF","Q","2005-Q2",4.433333,
"JPN","UNEMP","TOT","PC_LF","Q","2005-Q3",4.3,
"JPN","UNEMP","TOT","PC_LF","Q","2005-Q4",4.433333,
"JPN","UNEMP","TOT","PC_LF","Q","2006-Q1",4.2,
"JPN","UNEMP","TOT","PC_LF","Q","2006-Q2",4.133333,
"JPN","UNEMP","TOT","PC_LF","Q","2006-Q3",4.1,
"JPN","UNEMP","TOT","PC_LF","Q","2006-Q4",4.033333,
"JPN","UNEMP","TOT","PC_LF","Q","2007-Q1",4,
"JPN","UNEMP","TOT","PC_LF","Q","2007-Q2",3.766667,
"JPN","UNEMP","TOT","PC_LF","Q","2007-Q3",3.733333,
"JPN","UNEMP","TOT","PC_LF","Q","2007-Q4",3.833333,
"JPN","UNEMP","TOT","PC_LF","Q","2008-Q1",3.9,
"JPN","UNEMP","TOT","PC_LF","Q","2008-Q2",3.966667,
"JPN","UNEMP","TOT","PC_LF","Q","2008-Q3",4,
"JPN","UNEMP","TOT","PC_LF","Q","2008-Q4",4.066667,
"JPN","UNEMP","TOT","PC_LF","Q","2009-Q1",4.566667,
"JPN","UNEMP","TOT","PC_LF","Q","2009-Q2",5.1,
"JPN","UNEMP","TOT","PC_LF","Q","2009-Q3",5.433333,
"JPN","UNEMP","TOT","PC_LF","Q","2009-Q4",5.2,
"JPN","UNEMP","TOT","PC_LF","Q","2010-Q1",5.033333,
"JPN","UNEMP","TOT","PC_LF","Q","2010-Q2",5.133333,
"JPN","UNEMP","TOT","PC_LF","Q","2010-Q3",5.066667,
"JPN","UNEMP","TOT","PC_LF","Q","2010-Q4",5,"B"
"JPN","UNEMP","TOT","PC_LF","Q","2011-Q1",4.733333,"B"
"JPN","UNEMP","TOT","PC_LF","Q","2011-Q2",4.666667,
"JPN","UNEMP","TOT","PC_LF","Q","2011-Q3",4.466667,"B"
"JPN","UNEMP","TOT","PC_LF","Q","2011-Q4",4.466667,
"JPN","UNEMP","TOT","PC_LF","Q","2012-Q1",4.5,
"JPN","UNEMP","TOT","PC_LF","Q","2012-Q2",4.4,
"JPN","UNEMP","TOT","PC_LF","Q","2012-Q3",4.233333,
"JPN","UNEMP","TOT","PC_LF","Q","2012-Q4",4.166667,
"JPN","UNEMP","TOT","PC_LF","Q","2013-Q1",4.2,
"JPN","UNEMP","TOT","PC_LF","Q","2013-Q2",4.033333,
"JPN","UNEMP","TOT","PC_LF","Q","2013-Q3",3.933333,
"JPN","UNEMP","TOT","PC_LF","Q","2013-Q4",3.866667,
"JPN","UNEMP","TOT","PC_LF","Q","2014-Q1",3.633333,
"JPN","UNEMP","TOT","PC_LF","Q","2014-Q2",3.633333,
"JPN","UNEMP","TOT","PC_LF","Q","2014-Q3",3.566667,
"JPN","UNEMP","TOT","PC_LF","Q","2014-Q4",3.5,
"JPN","UNEMP","TOT","PC_LF","Q","2015-Q1",3.466667,
"JPN","UNEMP","TOT","PC_LF","Q","2015-Q2",3.366667,
"JPN","UNEMP","TOT","PC_LF","Q","2015-Q3",3.366667,
"JPN","UNEMP","TOT","PC_LF","Q","2015-Q4",3.266667,
"JPN","UNEMP","TOT","PC_LF","Q","2016-Q1",3.233333,
"KOR","UNEMP","TOT","PC_LF","Q","1990-Q1",2.433333,
"KOR","UNEMP","TOT","PC_LF","Q","1990-Q2",2.3,
"KOR","UNEMP","TOT","PC_LF","Q","1990-Q3",2.533333,
"KOR","UNEMP","TOT","PC_LF","Q","1990-Q4",2.566667,
"KOR","UNEMP","TOT","PC_LF","Q","1991-Q1",2.5,
"KOR","UNEMP","TOT","PC_LF","Q","1991-Q2",2.3,
"KOR","UNEMP","TOT","PC_LF","Q","1991-Q3",2.4,
"KOR","UNEMP","TOT","PC_LF","Q","1991-Q4",2.466667,
"KOR","UNEMP","TOT","PC_LF","Q","1992-Q1",2.4,
"KOR","UNEMP","TOT","PC_LF","Q","1992-Q2",2.433333,
"KOR","UNEMP","TOT","PC_LF","Q","1992-Q3",2.566667,
"KOR","UNEMP","TOT","PC_LF","Q","1992-Q4",2.6,
"KOR","UNEMP","TOT","PC_LF","Q","1993-Q1",2.833333,
"KOR","UNEMP","TOT","PC_LF","Q","1993-Q2",3,
"KOR","UNEMP","TOT","PC_LF","Q","1993-Q3",2.9,
"KOR","UNEMP","TOT","PC_LF","Q","1993-Q4",2.833333,
"KOR","UNEMP","TOT","PC_LF","Q","1994-Q1",2.7,
"KOR","UNEMP","TOT","PC_LF","Q","1994-Q2",2.533333,
"KOR","UNEMP","TOT","PC_LF","Q","1994-Q3",2.433333,
"KOR","UNEMP","TOT","PC_LF","Q","1994-Q4",2.233333,
"KOR","UNEMP","TOT","PC_LF","Q","1995-Q1",2.133333,
"KOR","UNEMP","TOT","PC_LF","Q","1995-Q2",2.033333,
"KOR","UNEMP","TOT","PC_LF","Q","1995-Q3",2.1,
"KOR","UNEMP","TOT","PC_LF","Q","1995-Q4",2.033333,
"KOR","UNEMP","TOT","PC_LF","Q","1996-Q1",1.933333,
"KOR","UNEMP","TOT","PC_LF","Q","1996-Q2",2.033333,
"KOR","UNEMP","TOT","PC_LF","Q","1996-Q3",2.033333,
"KOR","UNEMP","TOT","PC_LF","Q","1996-Q4",2.2,
"KOR","UNEMP","TOT","PC_LF","Q","1997-Q1",2.666667,
"KOR","UNEMP","TOT","PC_LF","Q","1997-Q2",2.566667,
"KOR","UNEMP","TOT","PC_LF","Q","1997-Q3",2.433333,
"KOR","UNEMP","TOT","PC_LF","Q","1997-Q4",2.8,
"KOR","UNEMP","TOT","PC_LF","Q","1998-Q1",4.966667,
"KOR","UNEMP","TOT","PC_LF","Q","1998-Q2",7.033333,
"KOR","UNEMP","TOT","PC_LF","Q","1998-Q3",8.133333,
"KOR","UNEMP","TOT","PC_LF","Q","1998-Q4",7.966667,
"KOR","UNEMP","TOT","PC_LF","Q","1999-Q1",7.4,
"KOR","UNEMP","TOT","PC_LF","Q","1999-Q2",6.966667,"B"
"KOR","UNEMP","TOT","PC_LF","Q","1999-Q3",6.4,
"KOR","UNEMP","TOT","PC_LF","Q","1999-Q4",5.3,
"KOR","UNEMP","TOT","PC_LF","Q","2000-Q1",4.866667,
"KOR","UNEMP","TOT","PC_LF","Q","2000-Q2",4.2,
"KOR","UNEMP","TOT","PC_LF","Q","2000-Q3",4.266667,
"KOR","UNEMP","TOT","PC_LF","Q","2000-Q4",4.233333,
"KOR","UNEMP","TOT","PC_LF","Q","2001-Q1",4.633333,
"KOR","UNEMP","TOT","PC_LF","Q","2001-Q2",3.866667,
"KOR","UNEMP","TOT","PC_LF","Q","2001-Q3",3.766667,
"KOR","UNEMP","TOT","PC_LF","Q","2001-Q4",3.7,
"KOR","UNEMP","TOT","PC_LF","Q","2002-Q1",3.533333,
"KOR","UNEMP","TOT","PC_LF","Q","2002-Q2",3.233333,
"KOR","UNEMP","TOT","PC_LF","Q","2002-Q3",3.166667,
"KOR","UNEMP","TOT","PC_LF","Q","2002-Q4",3.1,
"KOR","UNEMP","TOT","PC_LF","Q","2003-Q1",3.333333,
"KOR","UNEMP","TOT","PC_LF","Q","2003-Q2",3.5,
"KOR","UNEMP","TOT","PC_LF","Q","2003-Q3",3.633333,
"KOR","UNEMP","TOT","PC_LF","Q","2003-Q4",3.833333,
"KOR","UNEMP","TOT","PC_LF","Q","2004-Q1",3.6,
"KOR","UNEMP","TOT","PC_LF","Q","2004-Q2",3.6,
"KOR","UNEMP","TOT","PC_LF","Q","2004-Q3",3.733333,
"KOR","UNEMP","TOT","PC_LF","Q","2004-Q4",3.766667,
"KOR","UNEMP","TOT","PC_LF","Q","2005-Q1",3.766667,
"KOR","UNEMP","TOT","PC_LF","Q","2005-Q2",3.7,
"KOR","UNEMP","TOT","PC_LF","Q","2005-Q3",3.8,
"KOR","UNEMP","TOT","PC_LF","Q","2005-Q4",3.666667,
"KOR","UNEMP","TOT","PC_LF","Q","2006-Q1",3.466667,
"KOR","UNEMP","TOT","PC_LF","Q","2006-Q2",3.366667,
"KOR","UNEMP","TOT","PC_LF","Q","2006-Q3",3.5,
"KOR","UNEMP","TOT","PC_LF","Q","2006-Q4",3.433333,
"KOR","UNEMP","TOT","PC_LF","Q","2007-Q1",3.233333,
"KOR","UNEMP","TOT","PC_LF","Q","2007-Q2",3.266667,
"KOR","UNEMP","TOT","PC_LF","Q","2007-Q3",3.233333,
"KOR","UNEMP","TOT","PC_LF","Q","2007-Q4",3.2,
"KOR","UNEMP","TOT","PC_LF","Q","2008-Q1",3,
"KOR","UNEMP","TOT","PC_LF","Q","2008-Q2",3.1,
"KOR","UNEMP","TOT","PC_LF","Q","2008-Q3",3.233333,
"KOR","UNEMP","TOT","PC_LF","Q","2008-Q4",3.333333,
"KOR","UNEMP","TOT","PC_LF","Q","2009-Q1",3.433333,
"KOR","UNEMP","TOT","PC_LF","Q","2009-Q2",3.833333,
"KOR","UNEMP","TOT","PC_LF","Q","2009-Q3",3.733333,
"KOR","UNEMP","TOT","PC_LF","Q","2009-Q4",3.6,
"KOR","UNEMP","TOT","PC_LF","Q","2010-Q1",4.2,
"KOR","UNEMP","TOT","PC_LF","Q","2010-Q2",3.433333,
"KOR","UNEMP","TOT","PC_LF","Q","2010-Q3",3.666667,
"KOR","UNEMP","TOT","PC_LF","Q","2010-Q4",3.5,
"KOR","UNEMP","TOT","PC_LF","Q","2011-Q1",3.733333,
"KOR","UNEMP","TOT","PC_LF","Q","2011-Q2",3.4,
"KOR","UNEMP","TOT","PC_LF","Q","2011-Q3",3.266667,
"KOR","UNEMP","TOT","PC_LF","Q","2011-Q4",3.2,
"KOR","UNEMP","TOT","PC_LF","Q","2012-Q1",3.366667,
"KOR","UNEMP","TOT","PC_LF","Q","2012-Q2",3.233333,
"KOR","UNEMP","TOT","PC_LF","Q","2012-Q3",3.133333,
"KOR","UNEMP","TOT","PC_LF","Q","2012-Q4",3.1,
"KOR","UNEMP","TOT","PC_LF","Q","2013-Q1",3.2,
"KOR","UNEMP","TOT","PC_LF","Q","2013-Q2",3.066667,
"KOR","UNEMP","TOT","PC_LF","Q","2013-Q3",3.133333,
"KOR","UNEMP","TOT","PC_LF","Q","2013-Q4",3.066667,
"KOR","UNEMP","TOT","PC_LF","Q","2014-Q1",3.5,
"KOR","UNEMP","TOT","PC_LF","Q","2014-Q2",3.6,
"KOR","UNEMP","TOT","PC_LF","Q","2014-Q3",3.466667,
"KOR","UNEMP","TOT","PC_LF","Q","2014-Q4",3.533333,
"KOR","UNEMP","TOT","PC_LF","Q","2015-Q1",3.633333,
"KOR","UNEMP","TOT","PC_LF","Q","2015-Q2",3.766667,
"KOR","UNEMP","TOT","PC_LF","Q","2015-Q3",3.6,
"KOR","UNEMP","TOT","PC_LF","Q","2015-Q4",3.466667,
"KOR","UNEMP","TOT","PC_LF","Q","2016-Q1",3.8,
"LUX","UNEMP","TOT","PC_LF","Q","2007-Q1",4.59255,
"LUX","UNEMP","TOT","PC_LF","Q","2007-Q2",3.891464,
"LUX","UNEMP","TOT","PC_LF","Q","2007-Q3",4.04193,
"LUX","UNEMP","TOT","PC_LF","Q","2007-Q4",3.784046,
"LUX","UNEMP","TOT","PC_LF","Q","2008-Q1",4.275973,
"LUX","UNEMP","TOT","PC_LF","Q","2008-Q2",5.109499,
"LUX","UNEMP","TOT","PC_LF","Q","2008-Q3",5.541292,
"LUX","UNEMP","TOT","PC_LF","Q","2008-Q4",5.317851,
"LUX","UNEMP","TOT","PC_LF","Q","2009-Q1",5.781095,
"LUX","UNEMP","TOT","PC_LF","Q","2009-Q2",5.086753,
