idpaper,referencia,tiporef,anoref,siglaref,idiomaref,id_referencias,ni,trad.sn
4720,W3C Web Acessibility Initiative. Disponível em: . Acesso em Julho de 2012.,O,2012,,EN,4293,,
4721,".Slobin, D. I. 1996. From ?thought and language? to ?thinking for speaking.? In J. J. Gumperz & S. C. Levinson (Eds.), Rethinking linguistic relativity (pp. 70-96). Cambridge: Cambridge University Press.",L,1996,,EN,4294,I,N
4721,"Allen, M., J. McGrenere, et al. 2007. The design and field evaluation of PhotoTalk: a digital image communication application for people. Proceedings of the 9th international ACM SIGACCESS conference on Computers and accessibility. Tempe, Arizona, USA, ACM: 187-194.",C,2007,SIGACCESS,EN,4295,,
4721,"Allen, M., J. McGrenere, et al. 2008. The Field Evaluation of a Mobile Digital Image Communication",P,2008,TACCESS,EN,4296,,
4721,"Black, R., A. Waller, et al. 2011. A mobile phone based personal narrative system. The proceedings of the 13th international ACM SIGACCESS conference on Computers and accessibility. Dundee, Scotland, UK, ACM: 171-178.",C,2011,SIGACCESS,EN,4297,,
4721,"Borges, L. C. L. d. F., L. V. L. Filgueiras, et al. 2011. Towards a participatory development technique of assistive technology for mobility and speech impaired patients. Proceedings of the X Symposium on Human Factors in Computing Systems. Porto de Galinhas, Pernambuco, Brazil.",C,2011,IHC,EN,4298,,
4721,"Bugermeister, B. B., L. H. Blum, et al. 2001. Escala de Maturidade Mental Colúmbia: manual para aplicação e interpretação. Columbia Mental Maturity Scale. Trad. Faria, H.C.M. 3 ª ed. São Paulo. Casa do Psicólogo.",L,2001,Casa do Psicólogo,PT,4299,,
4721,"Garzotto, F. and M. Bordogna 2010. Paper-based multimedia interaction as learning tool for disabled children. Proceedings of the 9th International Conference on Interaction Design and Children. Barcelona, Spain, ACM: 79-88.",C,2010,International Conference on Interaction Design and Children,EN,4300,,
4721,"Gleitman, L. R. 2009. The learned component of language learning. Piattelli-Palmarini, M., P.Salaburu and J.Uriagereka (eds.), Of minds and language: Encounters with Noam Chomsky, Oxford: Oxford University Press, 239-256.",L,2009,Oxford,EN,4301,,
4721,"Muller, M. 1997. Participatory Practices in the Software Lifecycle. In: Handbook of Human-Computer Interaction. M.G.Helander, T.K.Landauer, P.V.Prabhu (eds.). Elsevier Science, pp. 255-297.",L,1997,Elsevier,EN,4302,,
4721,"Oetting, J. B. 1999. Children with SLI use argument structure cues to learn verbs. Journal of Speech, Language, and HearingResearch, 42, 1261?1274.",P,1999,"Journal of Speech, Language, and Hearing Research",EN,4303,,
4721,"Prior, S. 2010. HCI methods for including adults with disabilities in the design of CHAMPION, Atlanta, GA.",C,2010,CHI-EA,EN,4304,,
4721,"Wechsler, S. M. 1996. O Desenho da figura humana: Avaliação do desenvolvimento infantil: Manual para crianças brasileiras. Campinas. Ed. Psy",L,1996,EdPsy,PT,4305,,
4722,".Kaufmann, T., Völker, S., Gunesch, L. e Kübler, A. Spelling is Just a Click Away - A User-Centered BrainComputer Interface Including Auto-Calibration and Predictive Text Entry. In Front. Neurosci., 2012, 6, 72.",P,2012,Front. Neurosci.,EN,4306,,
4722,"Al-Zubi, H.S., Al-Zubi, N.S. e Al-Nuaimy, W. Toward Inexpensive and Practical Brain Computer Interface. In Proc. DeSE?11, IEEE (2011), 98-101.",C,2011,DeSE,EN,4307,,
4722,"Campbell, A., Choudhury, T., Hu, S., Lu, H., Mukerjee, M., Rabbi, M. e Raizada, R. NeuroPhone: Brain-Mobile Phone Interface Using a Wireless EEG Headset. In Proc. MobiHeld?10, ACM (2010), 3-8.",C,2010,MobiHeld,EN,4308,,
4722,"Carmena, J., Lebedev, M., Crist, R., O?Doherty, J., Santucci, D., Dimitrov, D., Patil, P., Henriquez, C. e Nicolelis, M. Learning to Control a Brain-Machine Interface for Reaching and Grasping by Primates. In PLoS Biol., 2003, 1(2), e42.",P,2003,PloS Biol,EN,4309,,
4722,"Cecotti, H. A Self-Paced and Calibration-Less SSVEPBased Brain-Computer Interface Speller. In IEEE Trans. Neural Syst. Rehabil. Eng., IEEE (2010), 18(2):127-133.",P,2010,IEEE Trans. Neural Syst. Rehabil. Eng.,EN,4310,,
4722,"Coulton, P., Wylie, C. e Bamford, W. Brain Interaction for Mobile Games. In Proc. MindTrek?11, ACM (2011), 37-44.",C,2011,MindTrek,EN,4311,,
4722,"Friedman, D., Leeb, R., Pfurtscheller, G. e Slater, M. Human-Computer Interaction Issues in Brain-Computer Interface and Virtual Reality. In Human-Computer Interaction, Taylor & Francis (2010), 25(1):67-94.",L,2010,Taylor & Francis,EN,4312,,
4722,"Gergondet, P., Druon, S., Kheddar, A., Hintermuller, C., Guger, C. e Slater, M. Using Brain-Computer Interface to Steer a Humanoid Robot. In Proc. ROBIO?11, IEEE (2011), 192-197.",C,2011,ROBIO,EN,4313,,
4722,"Grierson, M. e Kiefer, C. Better Brain Interfacing for the Masses: Progress in Event-Related Potential Detection Using Commercial Brain Computer Interfaces. In Ext. Proc. CHI?11, ACM (2011), 1681- 1686.",C,2011,CHI-EA,EN,4314,,
4722,"Guger, C., Krausz, G., Allison, B. e Edlinger, G. Comparison of Dry and Gel Based Electrodes for P300 Brain-Computer Interfaces. In Front. Neurosci., 2012, 6, 60.",P,2012,Front. Neurosci.,EN,4315,,
4722,"Hakvoort, G., Gürkök, H., Bos, D.P., Obbink, M. e Poel, M. Measuring Immersion and Affect in a BrainComputer Interface Game. In INTERACT?11, Springer (2011), 115-128.",C,2011,INTERACT,EN,4316,,
4722,"Harrison, C., Tan, D. e Morris, D. Skinput: Appropriating the Body as an Input Surface. In Proc. CHI?10, ACM (2010), 453-462.",C,2010,CHI,EN,4317,,
4722,"Hasan, B.A.S. e Gan, J.Q. Hangman BCI: An Unsupervised Adaptive Self-Paced Brain-Computer Interface for Playing Games. In Computers in Biology and Medicine, Elsevier (2012), 42(5):598-606.",P,2012,Computers in Biology and Medicine,EN,4318,,
4722,"Hill, N. e Schölkopf. An Online Brain-Computer Interface Based on Shifting Attention to Concurrent 247Streams of Auditory Stimuli. In J. Neural Eng., 2012, 9(2), 026011.",P,2012,J. Neural Eng.,EN,4319,,
4722,"Hwang, H., Lim, J., Jung, Y., Choi, H., Lee, S. e Im, C. Development of an SSVEP-Based BCI Spelling System Adopting a QWERTY-Style LED Keyboard. In Journal of Neuroscience Methods, Elsevier (2012), 208(1):59- 65.",P,2012,Journal of Neuroscience Methods,EN,4320,,
4722,"Kapeller, C., Hintermüller, C. e Guger, C. Usability of Video-Overlaying SSVEP Based BCIs. In Proc. AH?12, ACM (2012), 26.",C,2012,AH,EN,4321,,
4722,"Kim, D., Cho, J., Hwang, H., Lim, J. e Im, C. A VisionFree Brain-Computer Interface (BCI) Paradigm Based on Auditory Selective Attention. In Proc. IEMBS?11, IEEE (2011), 3684-3687.",C,2011,IEMBS,EN,4322,,
4722,"Liu, K. Semiotics in Information Systems Engineering. Cambridge Univeristy Press, 2000.",L,2000,Cambridge University Press,EN,4323,,
4722,"Liu, S.S., Rawicz, A., Rezaei, S., Ma, T., Zhang, C., Lin, K. e Wu, E. An Eye-Gaze Tracking and Human Computer Interface System for People with ALS and Other Locked-in Diseases. In J. Med. Biol. Eng., 2012, 32(2):111-116.",P,2012,IJMBE,EN,4324,,
4722,"Liu, T., Goldberg, L., Gao, S. e Hong, B. An Online Brain-Computer Interface Using Non-Flashing Visual Evoked Potentials. In J. Neural Eng., 2010, 7(3), 036003.",P,2010,IJNE,EN,4325,,
4722,"Lotte, F., Fujisava, J., Touyama, H., Ito, R., Hirose, M. e Lécuyer, A. Towards Ambulatory Brain-Computer Interfaces: A Pilot Study with P300 Signals. In Proc. ACE?09, ACM (2009), 336-339.",C,2009,ACE,EN,4326,,
4722,"Mankoff, A., Dey, A., Batra, U. e Moore, M. Web Accessibility for Low Bandwidth Input. In Proc. ASSETS?02, ACM (2002), 17-24.",C,2002,ASSETS,EN,4327,,
4722,"Mauro, M., Francesco, P., Stefano, S., Luciano, G. e Konstantinos, P. Spatial Attention Orienting to Improve the Efficacy of a Brain-Computer Interface for Communication. In Proc. CHIItaly?11, ACM (2011), 114-117.",C,2011,CHI-Italy,EN,4328,,
4722,"Millán, J.D., Rupp, R., Müller-Putz, G., Murray-Smith, R., Giugliemma, C., Tangermann, M., Vidaurre, C., Cincotti, F., Kübler, A., Leeb, R., Neuper, C., Müller, K.-R. e Mattia, D. Combining Brain-Computer Interfaces and Assistive Technologies: State-of-the-Art and Challenges. In Front. Neurosci., 2010, 4, 161.",P,2010,Front. Neurosci.,EN,4329,,
4722,"Mugler, E., Ruf, C., Halder, S., Bensch, M. e Kubler, A. Design and Implementation of a P300-Based BrainComputer Interface for Controlling an Internet Browser. In IEEE Trans. Neural Syst. Rehabil. Eng., IEEE (2010), 18(6):599-609.",P,2010,IEEE Trans. Neural Syst. Rehabil. Eng.,EN,4330,,
4722,"Nam, Y., Zhao, L. e Cichocky, A. Tongue-Rudder: A Glossokinetic-Potential-Based Tongue-Machine Interface. In IEEE Trans. Biomed. Eng., IEEE (2012), 59(1):290-299.",P,2012,IEEE Trans. Biomed,EN,4331,,
4722,"Nijholt, A., Tan, D., Allison, B., Milan, J. e Graimann, B. Brain-Computer Interfaces for HCI and Games. In Ext. Proc. CHI?08, ACM (2008), 3925-3928.",C,2008,CHI-EA,EN,4332,,
4722,"Pires, G., Nunes, A. e Branco, M. Statistical Spatial Filtering for a P300-Based BCI: Tests in Able-Bodied, and Patients with Cerebral Palsy and Amyotrophic Lateral Sclerosis. In Journal of Neuroscience Methods, Elsevier (2011), 195(2):270-281.",P,2011,Journal of Neuroscience Methods,EN,4333,,
4722,"Poor, G., Leventhal, L., Kelley, S., Ringberg, J. e Jaffe, S. Thought Cubes: Exploring the Use of an Inexpensive Brain-Computer Interface on a Mental Rotation Task. In Proc. ASSETS?11, ACM (2011), 291-292.",C,2011,ASSETS,EN,4334,,
4722,"Randolph, A. Not All Created Equal: IndividualTechnology Fit of Brain-Computer Interfaces. In Proc. HICSS?12, IEEE (2012), 572-578.",C,2012,HICSS,EN,4335,,
4722,"Solovey, E., Girouard, A., Chauncey, K., Hirshfield, L., Sassaroli, A., Zheng, F., Fantini, S. e Jacob, R. Using fNIRS Brain Sensing in Realistic HCI Settings: Experiments and Guidelines. In Proc. UIST?09, ACM (2009), 157-166.",C,2009,UIST,EN,4336,,
4722,"Solovey, E., Schermerhorn, P., Scheutz, M., Sassaroli, A., Fantini, S. e Jacob, R. Brainput: Enhancing Interactive Systems with Streaming fNIRS Brain Input. In Proc. CHI?12, ACM (2012), 2193-2202.",C,2012,CHI,EN,4337,,
4722,"Vernon, S. e Joshi, S.S. Brain-Muscle-Computer Interface: Mobile-Phone Prototype Development and Testing. In IEEE Trans. Inf. Technol. Biomed., IEEE (2011), 15(4):531-538.",P,2011,IEEE Trans. Inf. Technol. Biomed.,EN,4338,,
4722,"Vi, C. e Subramanian, S. Detecting Error-Related Negativity for Interaction Design. In Proc. CHI?12, ACM (2012), 493-502.",C,2012,CHI,EN,4339,,
4722,"Wang, Y., Wang, Y. e Jung, T. A Cell-Phone-Based Brain-Computer Interface for Communication in Daily Life. In J. Neural Eng., 2011, 8(2), 025018.",P,2011,J. Neural Eng.,EN,4340,,
4722,"Wolpaw, J.R., Birbaumer, N., McFarland, D.J., Pfurtscheller, G. e Vaughan, T.M. Brain-Computer Interfaces for Communication and Control. In Clinical Neurophysiology, Elsevier (2002), 113(6):767-791.",P,2002,Clinical Neurophysiology,EN,4341,,
4722,"Xu, H., Qian, T., Hong, B., Gao, X. e Gao, S. BrainActuated Human Computer Interface for Google Search. In Proc. BMEI?09, IEEE (2009), 1-4.",C,2009,BMEI,EN,4342,,
4722,"Yazdani, A., Lee, J., Vesin, J. e Ebrahimi, T. Affect Recognition Based on Physiological Changes During the Watching of Music Videos. In ACM Trans. Interactive Intelligent Systems, ACM (2012), 2(1), 7.",P,2012,ACM Trans. Interactive Intelligent Systems,EN,4343,,
4722,"Yuksel, B., Donnerer, M., Tompkin, J. e Steed, A. A Novel Brain-Computer Interface Using a Multi-Touch Surface. In Proc. CHI?10, ACM (2010), 855-858.",C,2010,CHI,EN,4344,,
4723,"Akaoka, E., Ginn, T. e Vertegaal, R. DisplayObjects: Prototyping Functional Physical Interfaces on 3D Styrofoam, Paper or Cardboard Models. In Proc. TEI?10, ACM (2010), 49-56.",C,2010,TEI,EN,4345,,
4723,"Banzi, M. Getting Started with Arduino. 2008.",L,2008,,EN,4346,,
4723,"Blackwell, A.F., Edge, D., Dubuc, L., Rode, J.A., Stringer, M. e Toye, E.F. Using Solid Diagrams for Tangible Interface Prototyping. In IEEE Pervasive Comput., IEEE (2005), 4(4):74-77.",P,2005,Pervasive Comput,EN,4347,,
4723,"Bonanni, L. e Ishii, H. Stop-Motion Prototyping for Tangible Interfaces. In Proc. TEI?09, ACM (2009), 315- 316.",C,2009,TEI,EN,4348,,
4723,"Buur, J., Jensen, M.V. e Djajadiningrat, T. Hands-Only Scenarios and Video Action Walls: Novel Methods for Tangible User Interaction Design. In Proc. DIS?04, ACM (2004), 185-192.",C,2004,DIS,EN,4349,,
4723,"Coelho, M., Ishii, H. e Maes, M. Surflex: A Programmable Surface for the Design of Tangible Interfaces. In Ext. Proc. CHI?08, ACM (2008), 3429- 3434.",C,2008,CHI-EA,EN,4350,,
4723,"Falcão, T.P. e Gomes, A.S. Design de Interfaces Tangíveis Educacionais: Uma Metodologia Baseada em Contexto. In Ext. Proc. IHC?06, ACM (2006), 13-16.",C,2006,IHC,PT,4351,,
4723,"Gandy, M., Jones, B., Robertson, S., O?Quinn, T. e Johnson, A. Rapidly Prototyping Marker Based Tangible User Interfaces. In Proc. VMR/HCII?09, Springer (2009), 159-168",C,2009,HCII,EN,4352,,
4723,"Gellersen, H., Kortuem, G., Schmidt, A. e Beigl, M. Physical Prototyping with Smart-Its. In IEEE Pervasive Comput., IEEE (2004), 3(3):74-82.",P,2004,Pervasive Comput,EN,4353,,
4723,"Gillespie, R.B. e O?Modhrain, S. The Moose: A Haptic User Interface for Blind Persons with Application to the Digital Sound Studio, Out. 1995. Relatório Técnico, Stanford University",R,1995,Relatório,EN,4354,,
4723,"Guthart, G.S. e Salisbury, J.K. The Intuitive TM Telesurgery System: Overview and Application. In Proc. ICRA?00, IEEE (2000), 618-621.",C,2000,ICRA,EN,4355,,
4723,"Hartmann, B., Klemmer, S.R., Bernstein, M. e Mehta, N. d.tools: Visually Prototyping Physical UIs through Statecharts. In Proc. UIST?05, ACM (2005), 1-2.",C,2005,UIST,EN,4356,,
4723,"Holman, D. e Vertegaal, R. Organic User Interfaces: Designing Computers in any Way, Shape, or Form. In Commun. ACM, ACM (2008), 51(6):48-55.",P,2008,CACM,EN,4357,,
4723,"Hornecker, E. e Psik, T. Using ARToolKit Markers to Build Tangible Prototypes and Simulate Other Technologies. In Proc. INTERACT?05, Springer (2005), 30-42.",C,2005,INTERACT,EN,4358,,
4723,"Ishii, H. Tangible User Interface and Its Evolution. In Commun. ACM, ACM (2008), 51(6):32-36.",P,2008,CACM,EN,4359,,
4723,"Ishii, H., Ratti, C., Piper, B., Wang, Y., Biderman, A. e Ben-Jpseph, E. Bringing Clay and Sand into Digital Design - Continuous Tangible User Interfaces. In BT Technology Journal, Springer (2004), 22(4):287-299.",P,2004,BT Technology Journal,EN,4360,,
4723,"Ishii. H. e Ullmer, B. Tangible Bits: Towards Seamless Interfaces Between People, Bits and Atoms. In Proc. CHI?97, ACM (1997), 234-241.",C,1997,CHI,EN,4361,,
4723,"Lee, W. e Park, J. Augmented Foam: A Tangible Augmented Reality for Product Design. In Proc. ISMAR?05, ACM (2005), 106-103.",C,2011,ISMAR,EN,4362,,
4723,"Liu, K. Semiotics in Information Systems Engineering. Cambridge University Press, 2000.",L,2000,Cambridge University Press,EN,4363,,
4723,"Marshall, P., Rogers, Y. e Hornecker, E. Are Tangible Interfaces Really any Better than Other Kinds of Interfaces? In Proc. Workshop on Tangible User Interfaces in Context & Theory / CHI?07, 2007, 1-4.",C,2007,CHI-WS,EN,4364,,
4723,"Miranda, L.C., Hornung, H.H. e Baranauskas, M.C.C. Adjustable Interactive Rings for iDTV. In IEEE Trans. Consum. Electron., IEEE (2010), 56(3):1988-1996.",P,1996,IEEE Trans. Consum. Electron.,EN,4365,,
4723,"Miranda, L.C., Hornung, H.H. e Baranauskas, M.C.C. Prospecting a New Physical Artifact of Interaction for iDTV: Results of Participatory Practices. In Proc. DUXU/HCII?11, Springer (2011), 167-176.",C,2011,DUCU/HCII,EN,4366,,
4723,"Patten, J., Ishii, H., Hines, J. e Pangaro, G. SenseTable: A Wireless Object Tracking Platform for Tangible User Interfaces. In Proc. CHI?01, ACM (2001), 253-260.",C,2001,CHI,EN,4367,,
4723,"Preece, J., Rogers, Y. e Sharp, H. Interaction Design: Beyond Human-Computer Interaction. John Wiley & Sons, 2002.",L,2002,Wiley,EN,4368,,
4723,"Rekimoto, J. Organic Interaction Technologies: From Stone to Skin. In Commun. ACM, ACM (2008), 51(6):38-44.",P,2008,CACM,EN,4369,,
4723,"Schuler, D. e Namioka, A. Participatory Design: Principles and Practices. Lawrence Erlbaum Associate Publishers, 1993.",L,1993,Lawrence Erlbaum Associates,EN,4370,,
4723,"Shaer, O. e Jacob, R.J.K. A Specification Paradigm for the Design and Implementation of Tangible User Interfaces. In ACM Transactions on Computer-Human Interaction, ACM (2009), 16(4):20.",P,2009,TOCHI,EN,4371,,
4723,"Tan, H.Z. Perceptual User Interfaces: Haptic Interfaces. In Commun. ACM, ACM (2000), 43(3):40-41.",P,2000,CACM,EN,4372,,
4723,"Ullmer, B. e Ishii. H. The metaDESK: Models and Prototypes for Tangible User Interfaces. In Proc. UIST?97, ACM (1997), 223-232.",C,1997,UIST,EN,4373,,
4723,"Vertegaal, R. e Poupyev, I. Organic User Interfaces. In Commun. ACM, ACM (2008), 51(6):26-30.",P,2008,CACM,EN,4374,,
4723,"Wiethoff, A., Schneider, H., Rohs, M., Butz, A. e Greenberg. S. Sketch-a-TUI: Low Cost Prototyping of Tangible Interactions Using Cardboard and Conductive Ink. In Proc. TEI?12, ACM (2012), 309-312.",C,2012,TEI,EN,4375,,
4724,"Bellarbi, A., Benbelkacem, S., Zenati-Henda, N., Belhocine, M. Hand gesture interaction using colorbased method for tabletop interfaces. IEEE 7th International Symposium on Intelligent Signal Processing (WISP), 2011.",C,2011,WISP,EN,4376,,
4724,"Bretzner, L., Laptev, I., Lindeberg, T., Lenman, S., Sundblad, Y. A Prototype System for Computer Vision Based Human Computer Interaction. Technical Report, Department of Numerical Analysis and Computing Science KTH (Royal Institute of Technology), Stockholm, Sweden, 2001.",R,2001,report,EN,4377,,
